,"ECG__fft_coefficient__attr_""abs""__coeff_0","ECG__fft_aggregated__aggtype_""skew""","ECG__fft_aggregated__aggtype_""kurtosis""","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_38","ECG__fft_aggregated__aggtype_""variance""","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_34","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_49","ECG__fft_coefficient__attr_""abs""__coeff_39","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_45","ECG__fft_coefficient__attr_""abs""__coeff_33","ECG__fft_coefficient__attr_""abs""__coeff_40","ECG__fft_coefficient__attr_""abs""__coeff_35","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_32","ECG__fft_coefficient__attr_""abs""__coeff_43","ECG__fft_coefficient__attr_""abs""__coeff_42",ECG__quantile__q_0.3,"ECG__fft_coefficient__attr_""abs""__coeff_31","ECG__fft_coefficient__attr_""abs""__coeff_26","ECG__fft_coefficient__attr_""abs""__coeff_46","ECG__fft_coefficient__attr_""abs""__coeff_36","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_90","ECG__fft_coefficient__attr_""abs""__coeff_27","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_44","ECG__fft_coefficient__attr_""abs""__coeff_29","ECG__fft_coefficient__attr_""abs""__coeff_28","ECG__fft_coefficient__attr_""abs""__coeff_81","ECG__fft_coefficient__attr_""abs""__coeff_30",ECG__range_count__max_1__min_-1,"ECG__fft_coefficient__attr_""abs""__coeff_41","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_85","ECG__fft_coefficient__attr_""abs""__coeff_96",ECG__quantile__q_0.2,"ECG__fft_coefficient__attr_""abs""__coeff_50","ECG__fft_coefficient__attr_""abs""__coeff_21","ECG__fft_coefficient__attr_""abs""__coeff_79","ECG__fft_coefficient__attr_""abs""__coeff_86","ECG__fft_coefficient__attr_""abs""__coeff_37","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_87","ECG__fft_coefficient__attr_""abs""__coeff_83",ECG__absolute_sum_of_changes,ECG__mean_abs_change,"ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","ECG__fft_coefficient__attr_""abs""__coeff_92","ECG__fft_coefficient__attr_""abs""__coeff_17","ECG__fft_coefficient__attr_""abs""__coeff_23","ECG__fft_coefficient__attr_""abs""__coeff_52","ECG__fft_coefficient__attr_""abs""__coeff_98","ECG__fft_coefficient__attr_""abs""__coeff_89","ECG__fft_coefficient__attr_""abs""__coeff_16","ECG__fft_coefficient__attr_""abs""__coeff_25","ECG__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6","ECG__fft_coefficient__attr_""abs""__coeff_24","ECG__fft_coefficient__attr_""abs""__coeff_22","ECG__fft_coefficient__attr_""abs""__coeff_13","ECG__fft_coefficient__attr_""abs""__coeff_91","ECG__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","ECG__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""","ECG__fft_coefficient__attr_""abs""__coeff_82","ECG__fft_coefficient__attr_""abs""__coeff_47","ECG__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","ECG__fft_coefficient__attr_""abs""__coeff_53","ECG__fft_coefficient__attr_""abs""__coeff_97","ECG__fft_coefficient__attr_""abs""__coeff_15","ECG__fft_coefficient__attr_""abs""__coeff_19","ECG__fft_coefficient__attr_""abs""__coeff_71","ECG__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""mean""","ECG__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_48","ECG__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)","ECG__fft_coefficient__attr_""abs""__coeff_93","ECG__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","ECG__fft_coefficient__attr_""real""__coeff_0",ECG__sum_values,ECG__mean,"ECG__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","ECG__fft_coefficient__attr_""abs""__coeff_20","ECG__fft_coefficient__attr_""abs""__coeff_78",ECG__lempel_ziv_complexity__bins_100,"ECG__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)",ECG__quantile__q_0.4,"ECG__fft_coefficient__attr_""abs""__coeff_11","ECG__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","ECG__fft_coefficient__attr_""abs""__coeff_73","ECG__fft_coefficient__attr_""abs""__coeff_84"
f6q3_Counting3,2.928572939708829e-09,2.0037372677999885,31.392620540768466,10.396518030193812,215.3364696187921,333.5296203561928,12.460595212471679,180.37576253065762,10.40017954309305,109.36327726914833,33602.39897170716,369850.5399257251,13.568866945003005,17617.017280992823,379.6786759664266,232.5342900613917,198.95618917947687,17270.010517756407,49502.16088135194,125.5071739616122,8.707748828539328,45862.39509392635,46966.274226850044,17339.167060162625,39014.687134104,156.98075082815703,43722.26070011702,47291.19362807193,17656.75584527583,-15.346143478735497,42466.51358191432,28128.078654576853,79735.88228307753,24406.409194710053,81.84585647683076,14.842227063123646,140342.4775902712,21253.329560692076,20.532789777231667,435.39018287195915,57127.29781936418,18613.72888851571,40587.069922954724,57509.70035711433,14072.475220785274,162.0,9344.309169771941,222.75630351801675,23.825483235886818,34781.883645670314,43284.761670186745,-78.89196428613226,26460.03073389413,15751.4456239916,115822.26637838257,44112.359978345376,43904.906411089934,29.076655678805945,135399.77150984024,73472.80813895377,1079961.5973962802,35.99991991053969,35.99991991053969,71406.62746968538,13037.648367166183,15890.042929519126,111057.99138049885,158244.939167398,100530.76252899788,11942.494848963059,11522.254087295289,-2.7672775139796686,12475.918466641733,18006.86442178864,4086.9159445207883,82116.45517232001,145.39041564488528,-71.69173201809892,68.17457553832591,458.7197237489193,101162.0459012583,38572.4807851023,-146.48150984830076,162218.90498611057,111022.2170435896,7410.229323043452,6836.488025400069,157301.57879489858,0.09140879489205414,2907.8116128017373,18804.365946285183,-51.96913323586817,110566.86347569643,40.24227134801825,2.928572939708829e-09,2.8085196390748024e-09,9.361732130249341e-14,3654.9149834948817,8822.323767490036,116703.90476551825,0.14713333333333334,-27.14710816093631,28.16690478391764,2982.250129474784,2486.7950560880263,73432.83980276427,47991.240185484836
f6q3_Math,9.199538908433169e-10,3.0421040200706324,48.988591426094466,12.609109110114495,303.871628818295,424.3475948596247,14.492986801447358,216.90637880871904,12.900765350348173,147.9639285577439,56998.75340959806,386979.6834518444,15.225285992368555,143509.30110050368,456.55225886253095,336.7159162702083,229.06449342984857,185652.07667667168,69211.55394518231,171.76599992516284,10.93309727771002,24776.442088594515,78230.8248642525,175399.516900149,106380.54902962071,233.9911285233007,36645.6771238338,138854.09774115763,69378.71654372409,-7.409489773651898,60733.85409821478,81097.99819141727,87855.85932495218,46977.453675661374,115.69464826460639,15.92425430295924,225754.30514706337,52411.89018873726,22.548432736299354,482.95905748967135,92483.52539803463,116058.15333220354,107956.22868372453,83412.35716711274,87857.50078289713,125.0,147369.3302024208,238.63131960691166,25.53598652823674,208114.12289720564,130604.28858026199,-72.24245630261805,200826.96869014364,68715.10747217207,138163.58741205736,146465.49484707703,87275.6611273274,30.224258091974445,56875.97399774635,75362.06823885483,1224008.5310653192,40.8016444236581,40.8016444236581,140875.54848208535,92795.19479824795,116736.18363517584,118259.3722716366,16755.52934435929,158939.011535128,65975.89295715487,69737.69962058266,-3.042061344311807,70295.19785417685,91469.84230545227,29388.494591759263,141209.17450207158,157.3106432424207,-79.33916428380711,72.5172957504774,482.6036288608021,80728.12616395114,33069.36455159282,-158.27332592872133,102778.7243582959,88788.78821837733,42611.70308843944,31209.46902200361,168817.90086810046,0.10391922556448624,3141.047218671522,139544.8893836386,45.291959133041935,44095.018055982975,42.10294272261237,-9.199538908433169e-10,-9.786162991076708e-10,-3.2620543303589024e-14,3881.355391041305,67475.4012008868,196050.59870044637,0.15216666666666667,42.065839415534924,38.385404357902374,49709.92687806192,2633.3081146008794,108544.58981363851,126181.37949978282
f6q3_Reading,3.255991032347083e-09,1.3501344959551564,20.916998069839746,12.712740464835067,301.8008538419069,481.29487439643617,15.73248920106807,235.80616901002443,13.75205371135292,141.87095273331266,114400.81358219558,351693.7451521222,16.324583236472176,83185.75172251032,511.2072305175694,364.38486681644815,248.10521477636357,163347.1815653388,57465.42746946199,176.2040504816561,12.262513882739523,148279.6544842357,143424.60588905943,104161.23755501457,104448.88421071297,277.95515947711294,91354.47415567772,155170.22283006803,80138.93199241156,-12.607121383440905,110668.1253633547,98190.99952959288,153529.63424305792,95551.55555672458,128.471565454216,17.699603079138896,45723.560090122315,100145.02143744768,23.4814084935953,579.5185613559714,169661.20526244814,78150.84954811638,112336.3735709191,7717.752461887747,125725.47190445133,112.0,171399.90605912445,274.7113347857062,26.37983016012861,143750.17783751467,138673.1016586506,-73.25729959311214,144808.0838207929,98935.72736060302,144000.5012201784,190865.21373053527,80298.51120947092,31.538049586790763,77202.40536378103,166174.4085753924,1205249.8367080546,40.17633376806076,40.17633376806076,167247.96968373164,84125.16947080947,118907.663011945,128078.32393860443,138054.798349465,78216.64281425755,87583.66475888742,113350.66700120596,-2.9101069720540944,88304.85954118415,90828.23749705928,93702.71431176254,89441.94754966121,185.94379747361418,-81.42309234751256,95.1855371882729,521.2871866841757,145874.0515170243,141829.9029974785,-170.9710895917255,313183.94928905147,45666.89624092911,96411.37699379878,84503.1674372418,223035.1589954874,0.0979281418341801,3062.6116412607535,194919.62499872563,-173.05504311674693,185223.97909589516,41.70914787296392,-3.255991032347083e-09,-3.3542164601385593e-09,-1.1180721533795198e-13,3823.941091402591,108676.97910827119,144697.33752055842,0.15706666666666666,-211.16419926702588,31.937727623184585,83318.77378127605,2511.7711252153163,82704.57662924237,68851.89990164933
f6q3_Relax,26807.994955478665,5.916187250873651,48.06882940061264,11.903979584658282,271.1046261890222,384.15613663269573,13.974713742247683,191.42243734250607,12.36651453111891,131.2354406059765,22833.769876960963,1853145.2466082312,14.62931807975847,31988.820925371827,418.05370196324685,297.962076011681,207.65560481034353,21188.36499173182,36024.83460047945,146.4333252896913,10.962007526136405,103820.33614649964,34556.0357197304,56674.909536327395,37777.70831035974,220.47363907761348,47595.000826053045,55905.665530223276,56374.00978790535,-6.293145718142465,35364.19597149652,49203.78229790745,77722.35593182547,27723.254487775852,102.04020883731557,15.529776616697363,107292.41137252541,25092.091245095115,22.141893315615555,452.07184190357134,48561.54288817949,49679.633082796776,50716.77930286091,50160.546736855824,57654.6557817924,133.0,68180.05607988931,220.00631623347084,24.94089545176656,112837.84256560015,94654.44916172615,-70.75379809557765,100646.31828661771,36328.73983960102,146547.96290688,95818.43015543651,31968.699319477764,30.244722470046923,80511.79002798529,53155.824342663305,1203449.9956197976,40.11633706522876,40.11633706522876,34195.08775471056,34551.37968831536,34922.69440305726,128626.23325365834,126249.55350714711,50204.43244493014,39618.50553788656,42922.62558252336,-3.0180185709202636,44265.72645301269,31670.02565703442,34419.87009764939,111731.35444943086,164.4381826800463,-71.05488674448918,79.18301140329108,527.031749097064,133907.71533927368,97899.3710371474,-149.62480542982422,188861.818794624,160425.17694983984,23297.11942911176,31483.118944332582,14752.087627491308,0.10006465132249237,3214.17802749788,87885.18181975535,574.1815824170889,104836.50838597822,41.98031514023524,-26807.994955478665,-26807.994955478596,-0.8935998318492866,3873.070351368765,33889.89396297861,94309.76075750869,0.1499,533.7964450570918,39.72237569226916,32019.873559727625,2724.508527011774,198221.02142599158,101801.21361319437
f6q3_Speaking,7.41692929295823e-10,1.8188466548845883,24.735544481079025,10.295025841013057,245.17830644394937,360.345434736845,12.198103070645026,214.4831339376034,10.63024732000356,142.25784912162018,179983.71136303057,342289.5859510811,12.828173749815424,106899.15982043128,374.47575499209216,274.7173949630856,214.35610593075646,133933.6702561557,162412.2724462726,163.56439722432924,9.160227013982352,276944.3685236855,33386.223443971416,28206.248543655664,90874.92881653637,188.1422908119149,173956.84543509252,162740.73834183282,229650.73766603193,-5.141684572412299,43008.96130394642,148705.50245975255,136584.70043130257,124569.44735029286,105.80758941267982,13.622636579562503,209773.42903560709,51088.33636602385,20.765111024136218,394.98105438703425,62804.870089362004,61195.6023350245,145520.2464964834,364725.8549933982,160888.63252241665,120.0,246118.5092046807,219.26518148836354,23.582041481230437,405604.5629932733,367183.2894704417,-87.05408145627082,130540.98545450994,36707.152997983074,193147.84689249267,323926.75604728545,80814.33956010413,28.924053601635265,209954.4479282515,253433.1026559517,1184079.2924111076,39.4706254345514,39.4706254345514,417463.0887982928,91656.94257653611,56970.19045180675,96091.5249528717,275925.0670822576,500954.4737651822,75711.1346421309,32730.166153830647,-3.1401201378551984,68900.54952719697,181763.23477439402,103134.96391507513,524991.9464400561,157.1189658424144,-69.15115851414569,78.18874561409962,487.08965857168107,351436.6424053487,97523.54479654807,-150.27110701052197,163810.1874085754,375120.9384137992,98266.80395268557,98802.56459178428,380855.94329501496,0.11500719774146208,3247.1016113125615,39839.53795811381,10.783975392727344,357888.7193620401,41.182446136129684,-7.41692929295823e-10,-8.003553375601768e-10,-2.6678511252005894e-14,3865.560716237481,79710.38984837993,500212.7700563433,0.1028,-2.0064050835905385,40.61737902195945,97841.46289768058,2816.537649097156,182654.22616536097,243721.79083502523
f6q3_Stroop,8.858478395268321e-10,2.1305544669850476,30.735617149851112,13.221975471074813,342.11479576769887,477.5258839578876,14.987919202304793,256.6088647615661,14.04958665205503,170.8375348352476,240386.8548198824,354175.80550977844,15.104216261020209,459391.4430746161,470.087041706976,421.42954428619214,247.43074373384596,276736.0280322566,98010.42069161202,226.2849070803357,12.899750269553302,237647.65648838461,361496.3474330886,713278.9361245554,207415.21298307515,350.4640155888252,389323.06498956267,140694.29455705069,208582.9289791058,-29.531517102847523,246363.75099930685,355445.2029806937,129880.61685923162,295061.3955119753,185.76493824458512,15.299110752202848,273407.7943578455,142074.75409168703,23.332467233548282,475.74362502995126,381612.45670611365,290737.38135451014,163667.1343358301,497740.5361870337,371448.572170197,87.0,223471.51229627628,251.65444230825665,25.95483732701868,417129.4230451247,148245.22075067277,-137.65129701504455,186352.67234018203,186958.17351191904,571183.3485555918,414567.4460634484,345415.9679116615,30.83968937434931,289279.1468506709,339562.9495606765,1268177.3355832284,42.2739869856738,42.2739869856738,196497.0104216381,8392.83792862487,121358.96180417232,424484.4174770074,210740.30947129126,298972.2678903871,151014.62225318115,193879.5600801361,-3.158101816989796,330205.46838960267,352094.1937925629,80640.25413948852,142931.90644810806,171.02619046609678,-72.25806911994623,82.35290649869884,517.1707542016661,455583.49998084357,417260.8195083222,-153.23913559642895,190705.27504918652,196337.24665821178,78997.52387644873,243547.9237681873,207645.84309076794,0.11534881278849586,3587.206860975013,233374.69717499812,118.50060627889104,645126.6099644555,42.361245693008236,8.858478395268321e-10,8.221832104027271e-10,2.740610701342424e-14,4401.103261728985,23834.89259437757,294316.5154050194,0.10503333333333334,125.19935949452051,36.04431132107472,116488.33174337253,3043.5687186012315,184249.14300376008,370246.7193753668
f6q3_Video1,15588.748672505262,5.818013119200355,76.44174304241798,10.703415293428778,253.27160351027425,329.3533659111974,11.978896184383341,188.49022197925336,10.615140287798186,141.635754087675,57537.19420644214,695584.4749851017,12.750566081979423,61059.930863899186,361.0081282878969,262.057426740308,202.50026751831166,100506.71200638716,90439.62634765042,150.9879210236636,8.612827408715852,52302.90616218551,53024.216425428305,26884.2103747247,24648.86062069112,154.81707584010135,43899.410183872256,97849.66397943065,135364.92777658094,-12.192402666308656,56804.73072601767,36516.67846439421,64234.10106648851,78732.45756766203,82.2682625703606,12.853558955569257,99826.79783071355,78463.97280778582,20.372072073314033,350.6113229844685,64125.785352241335,101200.3190211513,32988.52423531981,36561.76901018685,52603.11644291562,148.0,44905.893470496325,193.95911825470986,23.482113086423908,85682.9136902202,31902.65428743334,-74.60227023387367,56646.77048916567,5211.296785284007,30105.26472117688,59948.476945416136,66081.89000177328,28.541163215857832,119930.89810054952,160306.65443158246,1053009.110847183,35.101473744030905,35.101473744030905,21569.662839232715,38299.808711767306,38743.45875625431,106412.4895825572,69887.46740134172,297220.8127695681,27336.854179651957,44487.91434587983,-2.926050767593763,67753.33019611248,59850.925886238794,48649.47214330441,115454.69277810164,144.70319746159055,-70.39416119128197,67.98027975387649,509.8340634349951,53905.21806509431,70092.7192881731,-143.9647303412588,80582.50106004065,71808.90387258402,25034.70501451106,33494.90276643768,3518.446165040692,0.09719359295419885,2863.148588317963,54145.6425350916,382.2516372953013,64740.32799858208,41.059251399764186,15588.748672505262,15588.748672505133,0.5196249557501711,3548.1964525894305,63815.20019476836,86344.76867241049,0.157,321.4745432566953,28.45335089995797,21649.655208168126,2448.922954860381,45121.63319212442,113949.20288782824
f6q3_Video2,11236.454716015845,3.97356526659058,55.594704500378775,19.12953136636715,595.2013280339152,852.1961986576398,22.67421209638079,340.6748447596677,21.48547679427063,232.42347863901009,72856.39681336597,548125.7618277279,22.31335137123205,50807.59520974827,818.4433378706974,773.4411946914828,324.00542242090984,92389.95963592143,87654.70886776026,313.8955717112575,19.91928841546214,232393.34762108792,29474.797305100332,59343.64513887529,83085.97989082297,679.5901239231894,92967.62944487088,119661.9374388844,45615.7923199857,-20.805788998071236,16955.648166719566,7139.698395930723,143095.648585887,31289.646791387306,285.2323655366352,22.375668820958566,304088.43791528797,34947.161557079686,30.261533706675188,820.0765562202837,117680.36833792694,85242.20407853233,24878.227759414865,305708.8540395838,164475.3266986266,106.0,90874.85807934482,324.99034094361906,32.44326960361461,291594.89263983496,342038.64823942975,-115.270347604296,133416.81166027836,103400.97902922508,294455.6686884424,290152.87699516094,106824.99171773875,37.17568252042389,261838.00479657392,298768.08439836843,1294207.7087785318,43.14169501578492,43.14169501578492,221109.53637256142,44815.069545538325,25549.47246559275,52445.61351718613,260137.1673913623,159703.300716913,70293.02293961374,75516.21008782624,-2.3631207985527682,104527.42306769098,83144.5100864187,71190.94680632686,229381.11509531076,171.17775867180632,-87.5240910003975,83.04479445422841,507.21120504237604,168641.005827358,104588.57196010808,-172.79362852264256,112380.74503816837,333992.5490571258,62622.34789045924,59827.43846322232,285585.4042876679,0.09215831707863392,3558.8221970791774,79837.58597622646,169.1472002518266,365704.48889980675,47.9107242197867,-11236.454716015845,-11236.454716015833,-0.3745484905338611,4281.012014429023,31762.436045663555,287966.841400844,0.12916666666666668,94.82840115146898,36.05942422066284,43642.70239915818,2643.911764821851,330862.2206275944,237392.17616658463
g7r2_Breathing,33381.98237200038,6.76881043329091,90.4988553186881,37.54208096607102,2552.657998180997,15344.692161314044,62.56109872018948,11458.469394674554,39.539449459696776,1143.2707757783855,230720.0733466291,690160.3052681119,71.14262503076628,134128.39390823175,17184.919110589235,3542.766124623981,12187.927270651862,197269.39428852568,284159.32144898165,1985.1852342919285,33.26206618312301,226076.96236198404,103231.28956408474,208283.41813629525,108836.9297450146,1936.1526065154014,44526.41433591369,322002.2547010171,151214.15273995255,-504.7912780321129,63627.81675676625,71013.33146407614,194884.40932056104,72021.17850525562,829.9608689384095,89.69034506710747,474366.24574066646,182081.0736083825,76.53459722009956,19812.83266329218,352097.4960591013,5431.935052264275,129894.18521453488,937935.9190863107,61185.20162254219,16.0,206524.50100888978,12043.838962246644,86.9839823996264,372677.5617431749,3048149.5209265687,-713.7967690162578,125964.50174889278,19535.52631977658,749990.248888153,1221597.6956985788,152005.47493042596,103.35551674080645,2111890.1065112893,1068064.9597802875,3519205.8380704885,117.31077162807055,117.31077162807055,5093828.839828034,24360.721572986273,55146.659433281595,125123.25651878607,4277086.728664596,386556.64466056734,11931.66015166132,28785.340883128916,16.59410429071945,32437.59170822292,79753.29378733409,58093.96195990365,1327654.345891997,463.0738619998826,-206.59627518896247,223.58871338156666,1397.159275636606,1043575.8621778052,390629.3070374793,-455.97531942088926,258477.31007857883,2036252.9141794306,17853.80321310587,79958.45170760601,633708.24916891,0.23482881553934404,25702.96546458333,221975.27013345578,992.0148533867039,2225183.44179449,96.84216100455,-33381.98237200038,-33381.98237200052,-1.1127327457333507,30555.817316847228,78628.50334642251,539733.2878853949,0.1711,793.9442907004084,-359.2763216563032,9857.699713494305,19849.262746259068,570650.078946188,576881.5483552058
g7r2_Counting1,3.717559593496844e-10,3.320718040522663,45.52640462146321,7.149111959357802,79.64347055340939,189.5963824416764,10.835116423881743,72.22367297034194,10.005506130393998,28.622484691888694,1098.323793834615,935106.9761386702,10.074303158672665,6546.592635143488,162.99257249413114,163.8635960026238,61.564227388961996,7601.6686454953015,4599.969339250403,63.82830140770597,7.881566083964586,5404.609026680889,1204.6461503057553,5089.884484411904,1602.352047004038,100.35457096560064,2319.053767557262,4310.390349980766,3820.2838299688506,-25.960416285296564,3655.477147632697,3384.1802789750823,3734.621941349393,3951.7903936800285,38.41815500549334,8.15050967015342,23694.840062757878,2656.1831102590345,11.204645604123177,104.4353692128355,8121.254898825045,3992.6032095109613,4247.747024209522,1413.5451706033352,3588.8974912637022,468.0,3934.3788660311684,38.12694609469836,10.898920911938463,12821.260754790663,13701.978215570989,-43.80741480118572,8717.976651654357,3821.408951703338,30403.361929264356,10069.568339574433,3306.997200364041,10.578524893737228,9493.799382598934,11708.450093786283,355595.9949007608,11.853594949857023,11.853594949857023,19439.971504880425,3151.824722030876,3958.897227186368,11826.098659755013,38888.60160501996,25403.520582541852,3309.3636424940228,3245.2853979295,0.34983534002052347,3685.7482564917636,3459.9108022300024,3277.3333038907085,21304.96008773783,41.630068953872474,-23.457092155175467,21.762475119292795,85.90937070383674,15851.708109337875,2923.356952789099,-42.72087079558492,8608.761269676814,17653.74631403628,3352.4574167268865,3452.360540586251,9170.873649837753,0.0060009583075171765,200.39479799832864,8229.947192487687,39.780383962473366,31023.045880559723,10.056841550583187,-3.717559593496844e-10,-3.7425706977955997e-10,-1.2475235659318666e-14,188.89656449772144,2734.2720648783074,25907.176570645217,0.2880666666666667,29.911249323411756,-11.528989495379184,3437.347063476155,74.85479400583701,6642.869906290888,23013.843472659137
g7r2_Counting2,2.101614882121794e-09,1.8706328550614146,34.20436979556698,7.278540883565377,82.24998488340938,192.0904988600749,10.907881092190411,73.11463354792055,10.04282283652132,29.427727018785042,5093.260089080198,770647.1751257377,10.246383189118408,2715.117365566053,170.25370151083666,164.18806784693442,65.29928217805251,7694.546676693018,1285.6066683538052,63.365965791952306,7.9042816699399445,3517.754034049371,1524.2469711922363,4221.271262165371,3060.715419350729,99.56311224248675,3254.827366976643,1238.4694268488327,6882.620376495422,-26.56501304436127,1347.3517004534474,1274.3056355118883,3224.1412936448055,2197.723121081071,37.13956627363368,8.229672767166203,15101.325656289315,2664.4144181322417,11.312446205686527,107.56627635643108,3084.311319587582,554.9448161706184,2869.8326059828514,24178.07599079495,3050.8399042032083,433.0,1634.3231807023092,39.947820347986045,11.07865945628086,13318.93813036308,23296.227710444473,-44.04361815100081,903.8952427002152,2171.1198427378354,11036.698654596867,15549.536495770522,1889.3189601506842,10.732741667622872,20315.329916807423,16547.085475371536,355276.1072866227,11.842931673943221,11.842931673943221,8908.322656922493,1308.851450237806,1641.238993866704,1084.9229740870605,21833.72369476714,23943.377948703997,1396.2020986905734,2665.6987531393047,0.33023907429620036,1945.3730753429038,2052.382533923622,1433.8041798153088,9434.770502629473,40.13619852199999,-21.726628734926347,22.53040078837184,86.7484799560523,8977.348184794753,5536.271996516379,-39.9712240483015,3786.61858698583,9168.883621930236,1427.3676602009334,1480.4961888721582,11726.09417966985,0.006006114621300851,203.92779986666878,3454.280063714553,102.30086972863008,17781.436533744258,10.262849830041603,-2.101614882121794e-09,-2.101842255797237e-09,-7.006140852657457e-14,195.635861945041,1810.9497620319823,4909.696913603688,0.2880666666666667,90.04764439311437,-12.56184098998326,1373.0147676299762,75.95656493115726,12964.58184542439,6687.530367162327
